Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 13:17:06,575947,0.54588,0.08619,9.97424,-0.19707,0.10120,-0.66046,12.41150,16.00037,29.15955,0.44736,42.86217,-1.88959,0.93069,0.00966,-0.01392,0.36537,
06.17 13:17:06,575948,0.61770,-0.00958,9.97424,-0.15020,0.13103,-0.63170,12.86011,13.75732,30.20630,0.36814,42.41318,-1.82245,0.93213,0.00875,-0.01366,0.36171,
06.17 13:17:06,575949,0.62728,-0.11013,9.99340,-0.09907,0.18855,-0.60187,13.00964,15.70129,30.95398,0.30975,41.95486,-1.71916,0.93359,0.00789,-0.01304,0.35798,
06.17 13:17:06,575950,0.62249,-0.18675,9.95509,-0.07457,0.23116,-0.60294,11.96289,13.45825,29.30908,0.27788,41.53314,-1.59831,0.93491,0.00721,-0.01218,0.35454,
06.17 13:17:06,575951,0.55545,-0.13408,9.97424,-0.07563,0.23116,-0.68070,11.96289,13.45825,29.30908,0.25235,41.02281,-1.44713,0.93650,0.00649,-0.01106,0.35037,
06.17 13:17:06,575952,0.45490,-0.15323,9.99819,-0.07350,0.25140,-0.73503,14.65454,16.14990,29.90723,0.22526,40.57023,-1.32186,0.93790,0.00584,-0.01014,0.34667,
06.17 13:17:06,575953,0.37828,-0.19632,10.03170,-0.03302,0.30467,-0.69349,13.90686,15.40222,28.86047,0.21384,40.07571,-1.16725,0.93940,0.00524,-0.00893,0.34263,
06.17 13:17:06,575954,0.33040,-0.21548,10.06522,-0.05646,0.39947,-0.54115,13.90686,15.40222,28.86047,0.20189,39.58331,-0.93097,0.94088,0.00441,-0.00705,0.33859,
06.17 13:17:06,575955,0.23463,-0.16759,10.04128,-0.06711,0.40587,-0.49854,15.55176,14.65454,29.30908,0.18308,39.22291,-0.72799,0.94196,0.00364,-0.00545,0.33564,
06.17 13:17:06,575956,0.15802,0.00000,9.98861,-0.08309,0.38350,-0.50707,13.15918,15.85083,29.90723,0.15078,38.85659,-0.50844,0.94304,0.00272,-0.00375,0.33263,
06.17 13:17:06,575957,0.04310,0.10534,9.95030,-0.05220,0.31532,-0.59229,13.30872,15.10315,28.56140,0.11667,38.42903,-0.29321,0.94429,0.00180,-0.00208,0.32911,
06.17 13:17:06,575958,-0.31603,0.22505,10.10832,-0.06072,0.28016,-0.61466,15.40222,16.00037,30.65491,0.09382,37.99069,-0.12984,0.94554,0.00114,-0.00080,0.32549,
06.17 13:17:06,575959,-0.98162,0.56982,10.75475,-0.00426,0.24075,-0.50174,15.40222,16.00037,30.65491,0.08556,37.52154,0.03266,0.94686,0.00062,0.00051,0.32161,
06.17 13:17:06,575960,-1.71904,0.85712,12.12424,-0.17683,0.13209,-0.35154,13.45825,15.55176,29.90723,0.05997,37.21677,0.12374,0.94771,0.00015,0.00119,0.31909,
06.17 13:17:06,575961,-0.05267,0.92416,11.44907,0.15553,-0.78084,-0.11824,15.55176,15.55176,29.01001,0.07672,37.00184,-0.14778,0.94831,0.00104,-0.00101,0.31731,
06.17 13:17:06,575962,1.84832,1.01035,10.85052,0.12144,-0.59868,-0.16938,13.75732,15.25269,29.30908,0.18173,36.82839,-0.57893,0.94877,0.00310,-0.00429,0.31587,
06.17 13:17:06,575963,1.79086,0.74699,11.10910,-0.01278,-0.39628,-0.32810,14.95361,15.25269,29.60815,0.21800,36.58590,-0.83932,0.94942,0.00411,-0.00636,0.31386,
06.17 13:17:06,575964,1.02472,0.55067,11.20965,0.01385,-0.48576,-0.43782,15.10315,14.50500,32.44934,0.22195,36.26497,-1.07249,0.95028,0.00475,-0.00829,0.31120,
06.17 13:17:06,575965,0.67516,0.50278,10.85531,0.12144,-0.53157,-0.53157,15.10315,16.59851,30.95398,0.28321,35.87471,-1.39574,0.95130,0.00610,-0.01083,0.30797,
06.17 13:17:06,575966,0.55545,0.38786,10.53928,0.18323,-0.42611,-0.68603,13.75732,15.25269,29.01001,0.37940,35.44296,-1.65251,0.95241,0.00754,-0.01273,0.30439,
06.17 13:17:06,575967,0.46448,0.30646,10.34774,0.23755,-0.41439,-0.96300,13.75732,15.25269,29.01001,0.55552,34.79982,-1.92238,0.95406,0.00964,-0.01456,0.29906,
06.17 13:17:06,575968,0.51236,0.21069,10.28070,0.24075,-0.44315,-1.16540,14.20593,15.40222,30.35583,0.69991,34.15982,-2.13090,0.95567,0.01130,-0.01598,0.29375,
06.17 13:17:06,575969,0.56982,0.20590,10.28070,0.25886,-0.42930,-1.29643,14.80408,16.89758,29.45862,0.86883,33.36822,-2.36148,0.95762,0.01318,-0.01756,0.28717,
06.17 13:17:06,575970,0.59376,0.24900,10.37647,0.27910,-0.39521,-1.28045,15.25269,16.14990,29.01001,1.07045,32.47994,-2.59175,0.95975,0.01529,-0.01910,0.27977,
06.17 13:17:06,575971,0.44532,0.27294,10.42914,0.30360,-0.40160,-1.18031,17.04712,15.85083,30.50537,1.27453,31.68593,-2.79529,0.96159,0.01735,-0.02043,0.27316,
06.17 13:17:06,575972,0.40223,0.30167,10.38126,0.35154,-0.46232,-1.00881,14.05640,15.85083,29.90723,1.49319,30.98142,-3.02250,0.96316,0.01960,-0.02193,0.26730,
06.17 13:17:06,575973,0.46926,0.26336,10.27591,0.34088,-0.38989,-0.89908,14.20593,17.19666,28.86047,1.74181,30.31055,-3.26499,0.96460,0.02211,-0.02352,0.26171,
06.17 13:17:06,575974,0.47884,0.20590,10.08917,0.39521,-0.33023,-0.92358,13.60779,18.09387,30.35583,1.98032,29.71388,-3.44263,0.96585,0.02440,-0.02460,0.25675,
06.17 13:17:06,575975,0.50757,0.19154,9.97903,0.43356,-0.24395,-1.08764,13.60779,18.09387,30.35583,2.29509,28.95446,-3.59906,0.96741,0.02723,-0.02540,0.25042,
06.17 13:17:06,575976,0.41659,0.22505,10.00776,0.47404,-0.17577,-1.15049,12.71057,19.29016,30.05676,2.56782,28.29374,-3.67980,0.96874,0.02956,-0.02565,0.24491,
06.17 13:17:06,575977,0.32082,0.26815,9.99340,0.52624,-0.08203,-1.13025,12.56104,17.94434,31.10352,2.89386,27.56486,-3.71837,0.97018,0.03224,-0.02549,0.23882,
06.17 13:17:06,575978,0.21548,0.33998,9.84017,0.51878,0.01917,-1.00774,15.40222,19.58923,29.45862,3.26266,26.81755,-3.69674,0.97161,0.03515,-0.02477,0.23256,
06.17 13:17:06,575979,0.20590,0.35434,9.67257,0.46552,0.07031,-0.84262,15.10315,19.88831,28.86047,3.57458,26.21542,-3.63856,0.97274,0.03756,-0.02384,0.22751,
06.17 13:17:07,575980,0.25379,0.35434,9.48583,0.36965,0.10227,-0.72438,15.10315,19.88831,28.86047,3.88698,25.61610,-3.54674,0.97384,0.03991,-0.02265,0.22246,
06.17 13:17:07,575981,0.22505,0.30167,9.41400,0.27803,0.13529,-0.69136,15.85083,19.14063,30.50537,4.07362,25.16449,-3.45907,0.97467,0.04124,-0.02170,0.21864,
06.17 13:17:07,575982,0.22505,0.34477,9.25119,0.18855,0.14381,-0.73290,16.00037,18.39294,28.26233,4.23013,24.67371,-3.35291,0.97558,0.04228,-0.02068,0.21447,
06.17 13:17:07,575983,0.28252,0.34477,9.08839,0.11824,0.10653,-0.97685,16.00037,18.39294,28.26233,4.36088,24.01817,-3.22823,0.97678,0.04305,-0.01962,0.20887,
06.17 13:17:07,575984,0.34477,0.33998,9.11233,0.14594,0.07137,-1.21334,15.85083,20.03784,28.11279,4.45987,23.36048,-3.13754,0.97796,0.04363,-0.01892,0.20326,
06.17 13:17:07,575985,0.45011,0.46926,9.25598,0.23010,0.08309,-1.34862,16.74805,20.63599,29.01001,4.60975,22.53879,-3.04029,0.97937,0.04461,-0.01814,0.19624,
06.17 13:17:07,575986,0.49321,0.65601,9.40442,0.31106,0.18216,-1.29643,17.64526,20.33691,28.11279,4.82383,21.63278,-2.89009,0.98085,0.04605,-0.01685,0.18848,
06.17 13:17:07,575987,0.55067,0.81403,9.46189,0.36645,0.20986,-1.22292,14.80408,19.29016,29.75769,5.05724,20.84676,-2.71831,0.98207,0.04766,-0.01533,0.18172,
06.17 13:17:07,575988,0.64643,0.80924,9.39964,0.36112,0.22584,-1.25808,14.80408,19.29016,29.75769,5.33990,19.95020,-2.50152,0.98339,0.04964,-0.01341,0.17399,
06.17 13:17:07,575989,0.61770,0.80924,9.34696,0.36858,0.21838,-1.34969,17.94434,20.93506,29.60815,5.55803,19.19418,-2.32732,0.98447,0.05118,-0.01192,0.16745,
06.17 13:17:07,575990,0.47884,0.86191,9.33739,0.33130,0.19281,-1.47113,18.54248,20.03784,28.41187,5.78915,18.30842,-2.13562,0.98567,0.05281,-0.01034,0.15978,
06.17 13:17:07,575991,0.31125,0.83318,9.35175,0.29934,0.19494,-1.55955,18.39294,20.48645,27.96326,6.01466,17.28666,-1.92397,0.98699,0.05438,-0.00869,0.15092,
06.17 13:17:07,575992,0.45011,0.86191,9.33739,0.31106,0.23862,-1.63199,19.14063,21.83228,28.41187,6.21900,16.30399,-1.71279,0.98820,0.05580,-0.00708,0.14237,
06.17 13:17:07,575993,0.73263,0.85234,9.39964,0.28336,0.36432,-1.78645,19.43970,21.23413,28.41187,6.41515,15.26235,-1.43884,0.98940,0.05712,-0.00500,0.13327,
06.17 13:17:07,575994,0.90980,0.81403,9.44752,0.27803,0.42717,-2.03039,20.48645,21.38367,29.45862,6.61311,14.01679,-1.06319,0.99075,0.05837,-0.00216,0.12233,
06.17 13:17:07,575995,0.69911,0.86670,9.50019,0.27803,0.38776,-2.22534,20.33691,20.03784,27.51465,6.79226,12.73455,-0.69189,0.99201,0.05954,0.00058,0.11106,
06.17 13:17:07,575996,0.01915,0.91937,9.61990,0.29721,0.13422,-2.15716,20.33691,20.03784,27.51465,6.99701,11.18461,-0.34073,0.99335,0.06102,0.00299,0.09744,
06.17 13:17:07,575997,-0.22027,0.86670,9.64384,0.28123,-0.08096,-1.94517,18.84155,22.72949,29.01001,7.15219,10.04218,-0.20756,0.99421,0.06229,0.00366,0.08746,
06.17 13:17:07,575998,-0.25857,0.75178,9.55287,0.19175,-0.16405,-1.77686,23.32764,20.03784,27.81372,7.29595,8.88135,-0.15779,0.99497,0.06354,0.00356,0.07736,
06.17 13:17:07,575999,-0.21069,0.65122,9.55765,0.08522,-0.10120,-1.66820,21.83228,21.53320,25.72021,7.38691,7.70937,-0.10593,0.99565,0.06433,0.00341,0.06714,
06.17 13:17:07,576000,-0.16759,0.63207,9.60075,-0.03941,-0.01172,-1.54037,22.43042,21.83228,27.81372,7.40311,6.69189,-0.01789,0.99620,0.06446,0.00361,0.05825,
06.17 13:17:07,576001,-0.03352,0.60813,9.60554,-0.11292,0.05646,-1.38697,21.38367,23.17810,27.66418,7.36532,5.76322,0.09939,0.99666,0.06410,0.00409,0.05011,
06.17 13:17:07,576002,0.20590,0.68953,9.63906,-0.18429,0.10440,-1.25169,24.07532,21.08459,27.06604,7.27866,4.84701,0.25468,0.99708,0.06332,0.00490,0.04206,
06.17 13:17:07,576003,0.44053,0.76614,9.69173,-0.24608,0.08948,-1.22612,24.07532,23.17810,28.56140,7.15588,4.04192,0.39961,0.99741,0.06224,0.00568,0.03498,
06.17 13:17:07,576004,0.58419,0.86670,9.73004,-0.28016,0.01704,-1.31454,24.07532,23.17810,28.56140,6.98143,3.08853,0.53920,0.99776,0.06073,0.00634,0.02661,
06.17 13:17:07,576005,0.62249,0.90501,9.71567,-0.28443,-0.03941,-1.49670,24.37439,22.28088,28.56140,6.83578,2.24529,0.61653,0.99801,0.05950,0.00654,0.01924,
06.17 13:17:07,576006,0.35913,0.95768,9.75398,-0.26845,-0.06179,-1.67992,22.72949,22.72949,29.60815,6.68086,1.21897,0.69493,0.99822,0.05820,0.00667,0.01027,
06.17 13:17:07,576007,-0.10534,0.94810,9.80186,-0.26419,-0.12783,-1.63731,24.82300,20.93506,29.60815,6.51087,0.06322,0.75789,0.99836,0.05678,0.00663,0.00018,
06.17 13:17:07,576008,-0.22505,0.95289,9.74440,-0.21944,-0.20133,-1.51481,25.86975,21.08459,27.36511,6.37274,-0.95658,0.76338,0.99839,0.05564,0.00619,-0.00870,
06.17 13:17:07,576009,-0.13408,1.00556,9.73004,-0.19601,-0.18962,-1.35821,25.86975,21.08459,27.36511,6.23390,-2.04943,0.73636,0.99833,0.05448,0.00544,-0.01821,
06.17 13:17:07,576010,-0.00479,1.08218,9.78750,-0.19388,-0.16085,-1.22932,25.42114,19.43970,29.90723,6.13355,-2.85185,0.72136,0.99822,0.05364,0.00495,-0.02518,
06.17 13:17:07,576011,0.10534,1.15401,9.78271,-0.19281,-0.14701,-1.09509,26.91650,21.83228,27.21558,6.02406,-3.64304,0.70806,0.99807,0.05271,0.00450,-0.03206,
06.17 13:17:07,576012,0.11971,1.17795,9.73961,-0.17470,-0.14488,-0.96087,26.91650,21.83228,27.21558,5.90089,-4.46234,0.68839,0.99787,0.05166,0.00399,-0.03919,
06.17 13:17:07,576013,0.12450,1.22583,9.61990,-0.17364,-0.14807,-0.94276,27.06604,21.38367,28.56140,5.81572,-5.08829,0.66360,0.99768,0.05093,0.00353,-0.04462,
06.17 13:17:07,576014,0.13886,1.12527,9.50019,-0.19494,-0.10120,-1.07272,26.31836,21.53320,28.71094,5.71050,-5.79373,0.65463,0.99743,0.05003,0.00318,-0.05076,
06.17 13:17:07,576015,0.09577,0.96247,9.42358,-0.17364,-0.04581,-1.32519,26.91650,20.93506,28.11279,5.59373,-6.66944,0.68448,0.99707,0.04906,0.00312,-0.05839,
06.17 13:17:07,576016,0.04310,0.92416,9.43316,-0.10546,0.00213,-1.58405,27.36511,20.18738,28.86047,5.51291,-7.63135,0.75446,0.99657,0.04842,0.00336,-0.06678,
06.17 13:17:07,576017,-0.13886,0.95289,9.57681,-0.06711,0.07137,-1.76088,27.36511,20.18738,28.86047,5.44919,-8.88787,0.89010,0.99580,0.04799,0.00405,-0.07776,
06.17 13:17:07,576018,-0.35913,1.03430,9.68215,-0.04368,0.09481,-1.70229,27.51465,20.03784,28.71094,5.41239,-9.90934,1.01830,0.99507,0.04780,0.00477,-0.08669,
06.17 13:17:07,576019,-0.48363,1.09654,9.71567,-0.02344,0.09907,-1.53078,29.01001,19.73877,29.01001,5.38451,-10.94828,1.15604,0.99424,0.04771,0.00555,-0.09576,
06.17 13:17:07,576020,-0.42138,1.09654,9.69652,0.00639,0.14381,-1.36673,29.01001,19.73877,29.01001,5.36496,-12.03445,1.32467,0.99326,0.04775,0.00658,-0.10524,
06.17 13:17:07,576021,-0.36871,1.07739,9.69652,0.04368,0.18855,-1.25275,32.15027,21.08459,29.45862,5.36776,-12.83903,1.47255,0.99247,0.04796,0.00752,-0.11227,
06.17 13:17:07,576022,-0.27294,1.05345,9.70131,0.07244,0.23223,-1.13451,27.66418,19.88831,28.56140,5.39078,-13.63824,1.65355,0.99163,0.04840,0.00873,-0.11926,
06.17 13:17:07,576023,-0.11013,1.05345,9.73004,0.09907,0.22690,-1.06846,28.71094,19.73877,28.71094,5.43081,-14.43940,1.85937,0.99071,0.04903,0.01013,-0.12627,
06.17 13:17:07,576024,0.13886,1.05824,9.77313,0.06498,0.20453,-1.09509,29.60815,20.33691,29.60815,5.46324,-15.17850,2.03881,0.98983,0.04958,0.01132,-0.13273,
06.17 13:17:07,576025,0.42617,1.07260,9.84017,0.03302,0.12677,-1.23784,29.60815,20.33691,29.60815,5.47184,-16.08538,2.22260,0.98871,0.04996,0.01251,-0.14064,
06.17 13:17:07,576026,0.47884,0.98641,9.92636,-0.02663,0.05007,-1.38910,29.30908,19.43970,27.51465,5.44853,-16.90159,2.33346,0.98767,0.04999,0.01313,-0.14772,
06.17 13:17:07,576027,0.49799,0.89064,9.95509,-0.06498,-0.00852,-1.58618,31.25305,20.48645,28.56140,5.39428,-17.88638,2.41805,0.98637,0.04975,0.01351,-0.15623,
06.17 13:17:07,576028,0.31603,0.79487,9.95030,-0.10227,-0.05539,-1.70336,30.65491,19.58923,27.66418,5.30564,-19.05063,2.49737,0.98475,0.04924,0.01381,-0.16626,
06.17 13:17:07,576029,0.09098,0.61770,10.02213,-0.15553,-0.07989,-1.68951,30.20630,19.43970,27.81372,5.19650,-20.15518,2.54593,0.98313,0.04850,0.01392,-0.17574,
06.17 13:17:07,576030,0.03352,0.47884,9.98382,-0.13955,-0.07776,-1.65009,30.95398,17.79480,27.96326,5.07761,-21.24559,2.58574,0.98145,0.04768,0.01399,-0.18509,
06.17 13:17:07,576031,-0.17717,0.51236,9.91199,-0.14594,-0.05646,-1.55529,32.15027,20.18738,26.46790,4.95567,-22.38079,2.63459,0.97960,0.04685,0.01414,-0.19480,
06.17 13:17:07,576032,-0.46926,0.58419,9.94551,-0.17364,-0.10013,-1.33265,33.94470,18.69202,27.96326,4.83493,-23.34869,2.66248,0.97796,0.04599,0.01420,-0.20306,
06.17 13:17:07,576033,-0.61770,0.60334,9.87848,-0.18429,-0.19601,-1.05994,33.94470,18.69202,27.96326,4.68534,-24.29576,2.63176,0.97632,0.04478,0.01383,-0.21111,
06.17 13:17:07,576034,-0.60334,0.57940,9.80186,-0.18536,-0.27484,-0.90974,33.19702,16.14990,28.11279,4.57445,-24.96385,2.55393,0.97514,0.04377,0.01312,-0.21677,
06.17 13:17:07,576035,-0.41659,0.64165,9.70131,-0.18429,-0.35260,-0.85647,32.29980,16.74805,29.01001,4.45793,-25.62575,2.41675,0.97396,0.04259,0.01192,-0.22235,
06.17 13:17:07,576036,-0.14844,0.66559,9.66300,-0.17683,-0.38030,-0.95448,31.70166,17.94434,29.01001,4.33184,-26.35215,2.23765,0.97262,0.04124,0.01039,-0.22845,
06.17 13:17:07,576037,0.00479,0.60813,9.73961,-0.15446,-0.35154,-1.07485,31.55212,16.89758,28.86047,4.22274,-27.10037,2.08432,0.97118,0.04007,0.00904,-0.23474,
06.17 13:17:07,576038,0.11013,0.64643,9.70609,-0.08522,-0.37071,-1.17818,33.34656,17.19666,28.56140,4.14157,-27.90692,1.93270,0.96956,0.03913,0.00765,-0.24152,
06.17 13:17:07,576039,0.01915,0.76136,9.76834,-0.09374,-0.39095,-1.27619,32.44934,16.89758,27.96326,4.07628,-28.83641,1.75845,0.96763,0.03826,0.00600,-0.24933,
06.17 13:17:07,576040,-0.10534,0.72305,9.78271,-0.09268,-0.40480,-1.31773,33.94470,17.49573,27.96326,4.00518,-29.73889,1.59176,0.96569,0.03733,0.00445,-0.25689,
06.17 13:17:07,576041,-0.38307,0.71826,9.85453,-0.04155,-0.40693,-1.30069,33.94470,17.49573,27.96326,3.94986,-30.78377,1.38739,0.96337,0.03643,0.00252,-0.26563,
06.17 13:17:07,576042,-0.53630,0.71826,9.92157,-0.02663,-0.39202,-1.23038,33.49609,16.14990,28.11279,3.92495,-31.60209,1.23175,0.96148,0.03587,0.00101,-0.27247,
06.17 13:17:07,576043,-0.61292,0.74699,9.89284,-0.00746,-0.32810,-1.12385,33.64563,15.40222,28.56140,3.90662,-32.43481,1.07925,0.95951,0.03536,-0.00048,-0.27941,
06.17 13:17:07,576044,-0.63686,0.82361,9.85932,0.02450,-0.24608,-0.96726,32.15027,15.70129,28.86047,3.90563,-33.24327,0.95873,0.95754,0.03504,-0.00173,-0.28615,
06.17 13:17:07,576045,-0.63207,0.89543,9.85932,0.05539,-0.22903,-0.81919,35.14099,16.59851,26.76697,3.92920,-33.91012,0.86445,0.95586,0.03499,-0.00279,-0.29168,
06.17 13:17:07,576046,-0.37828,1.01993,9.76834,0.07457,-0.22264,-0.73823,35.14099,16.59851,26.76697,3.97475,-34.58846,0.75336,0.95412,0.03506,-0.00404,-0.29730,
06.17 13:17:07,576047,-0.10534,1.07260,9.74440,0.04687,-0.21731,-0.78084,33.49609,17.04712,29.30908,4.00647,-35.14235,0.67349,0.95267,0.03510,-0.00495,-0.30188,
06.17 13:17:07,576048,0.16281,1.03908,9.70609,0.02344,-0.23010,-0.94063,32.89795,15.85083,26.91650,4.02149,-35.79326,0.58554,0.95094,0.03496,-0.00592,-0.30726,
06.17 13:17:07,576049,0.12450,1.00078,9.65821,0.04261,-0.30147,-1.17712,32.89795,15.85083,26.91650,4.04393,-36.67737,0.46978,0.94856,0.03478,-0.00721,-0.31456,
06.17 13:17:07,576050,-0.19154,1.02951,9.83059,0.02344,-0.34515,-1.19416,33.64563,17.79480,30.05676,4.05993,-37.45620,0.35196,0.94641,0.03453,-0.00847,-0.32096,
06.17 13:17:07,576051,-0.47405,1.01514,9.86890,0.03622,-0.39521,-1.08444,33.79517,16.74805,29.60815,4.08155,-38.26846,0.19086,0.94413,0.03419,-0.01010,-0.32762,
06.17 13:17:07,576052,-0.57940,1.02951,9.84975,0.00107,-0.37604,-0.97898,33.79517,15.55176,29.90723,4.09656,-39.06771,0.00259,0.94184,0.03369,-0.01193,-0.33415,
06.17 13:17:07,576053,-0.53630,0.97205,9.85453,-0.00320,-0.30893,-0.94702,33.49609,15.55176,28.11279,4.10145,-39.77968,-0.14431,0.93976,0.03322,-0.01336,-0.33995,
06.17 13:17:07,576054,-0.35913,0.96726,9.91678,0.03941,-0.21731,-1.00028,33.49609,15.55176,28.11279,4.12227,-40.59114,-0.26521,0.93733,0.03293,-0.01464,-0.34655,
06.17 13:17:07,576055,-0.17717,1.00078,9.99819,0.09481,-0.13635,-1.08550,36.03821,14.80408,29.75769,4.16493,-41.29542,-0.31387,0.93517,0.03304,-0.01537,-0.35228,
06.17 13:17:07,576056,-0.08140,1.07260,10.05565,0.11824,-0.06818,-1.12812,34.09424,13.75732,29.01001,4.23539,-42.08801,-0.31194,0.93269,0.03351,-0.01581,-0.35873,
06.17 13:17:07,576057,-0.09098,1.08697,10.02692,0.14061,-0.08416,-1.06420,34.99146,14.05640,29.01001,4.32338,-42.92512,-0.30316,0.93002,0.03413,-0.01626,-0.36552,
06.17 13:17:07,576058,-0.08140,1.07739,9.97903,0.14488,-0.10227,-0.98963,35.29053,15.25269,28.11279,4.41449,-43.66438,-0.30978,0.92761,0.03475,-0.01683,-0.37150,
06.17 13:17:07,576059,-0.04788,1.04387,9.91199,0.11931,-0.15127,-0.95022,34.09424,15.85083,28.41187,4.49702,-44.36832,-0.33536,0.92529,0.03522,-0.01752,-0.37717,
06.17 13:17:07,576060,0.05267,1.12049,9.82102,0.08309,-0.19707,-1.04822,34.39331,16.74805,29.60815,4.56776,-45.14013,-0.39098,0.92272,0.03549,-0.01844,-0.38338,
06.17 13:17:07,576061,0.15323,1.14922,9.89763,0.03835,-0.17577,-1.20694,35.14099,16.00037,29.75769,4.61508,-45.94273,-0.44498,0.92001,0.03556,-0.01929,-0.38980,
06.17 13:17:07,576062,0.18196,1.00078,9.83538,-0.02663,-0.17683,-1.38591,35.14099,16.00037,29.75769,4.62892,-46.97359,-0.48599,0.91646,0.03535,-0.01998,-0.39804,
06.17 13:17:07,576063,0.18196,0.84276,9.82102,-0.06072,-0.17044,-1.52546,36.03821,13.30872,27.96326,4.61716,-47.88882,-0.50731,0.91325,0.03502,-0.02039,-0.40534,
06.17 13:17:07,576064,0.10534,0.75178,9.85453,-0.05646,-0.16299,-1.62772,36.18774,13.75732,30.80444,4.59924,-48.94539,-0.52981,0.90948,0.03460,-0.02083,-0.41373,
06.17 13:17:07,576065,-0.16759,0.73263,9.88805,-0.06498,-0.10227,-1.59577,36.63635,13.30872,28.26233,4.57725,-50.10708,-0.52093,0.90525,0.03425,-0.02102,-0.42294,
06.17 13:17:07,576066,-0.53151,0.77572,9.90242,-0.11079,-0.06605,-1.38271,35.88867,13.45825,29.30908,4.54291,-51.10529,-0.49605,0.90154,0.03389,-0.02100,-0.43082,
06.17 13:17:07,576067,-0.83797,0.86191,9.82580,-0.09481,-0.06179,-1.04076,35.88867,13.45825,29.30908,4.48740,-52.05936,-0.47513,0.89793,0.03336,-0.02090,-0.43834,
06.17 13:17:07,576068,-0.89064,0.88107,9.75398,-0.12783,-0.04794,-0.87991,38.13171,12.41150,28.56140,4.43653,-52.71182,-0.45674,0.89544,0.03291,-0.02075,-0.44346,
06.17 13:17:07,576069,-0.78530,0.91937,9.65342,-0.10972,-0.04581,-0.75634,36.78589,12.26196,29.60815,4.37951,-53.33530,-0.44658,0.89303,0.03240,-0.02063,-0.44835,
06.17 13:17:07,576070,-0.57461,1.08218,9.62948,-0.06818,0.00852,-0.67644,36.78589,12.26196,29.60815,4.33858,-53.97628,-0.42402,0.89051,0.03205,-0.02047,-0.45334,
06.17 13:17:07,576071,-0.37350,1.08697,9.67736,-0.05752,0.06924,-0.65301,36.93542,11.21521,28.26233,4.31203,-54.48442,-0.36941,0.88849,0.03197,-0.02008,-0.45730,
06.17 13:17:07,576072,-0.05746,1.20668,9.74919,-0.01491,0.12357,-0.72864,36.18774,10.76660,28.41187,4.30015,-55.03339,-0.28468,0.88628,0.03212,-0.01953,-0.46158,
06.17 13:17:07,576073,0.25857,1.26414,9.78750,0.07457,0.13209,-0.89695,37.53357,11.21521,27.66418,4.32767,-55.69535,-0.16267,0.88358,0.03272,-0.01889,-0.46672,
06.17 13:17:07,576074,0.33519,1.28808,9.82580,0.11718,0.09800,-1.02691,37.23450,10.91614,28.86047,4.39241,-56.40481,-0.05309,0.88064,0.03355,-0.01852,-0.47220,
06.17 13:17:07,576075,0.12929,1.25456,9.85453,0.11079,-0.04794,-1.10042,37.23450,10.91614,28.86047,4.47427,-57.27851,0.02629,0.87698,0.03437,-0.01851,-0.47892,
06.17 13:17:07,576076,-0.09577,1.14922,9.82102,0.08522,-0.16618,-1.10681,37.98218,11.36475,29.60815,4.52919,-58.01240,0.01572,0.87388,0.03462,-0.01904,-0.48452,
06.17 13:17:07,576077,-0.29209,0.99120,9.75398,0.08522,-0.29721,-1.10148,36.63635,12.11243,30.05676,4.57946,-58.80439,-0.05982,0.87051,0.03455,-0.02007,-0.49053,
06.17 13:17:07,576078,-0.43096,0.84276,9.73004,0.05113,-0.42184,-1.07166,37.38403,11.96289,29.90723,4.63463,-59.64980,-0.22434,0.86687,0.03410,-0.02181,-0.49686,
06.17 13:17:07,576079,-0.47405,0.77093,9.68694,0.01385,-0.48363,-1.02052,38.13171,9.42078,29.15955,4.66433,-60.42709,-0.42805,0.86350,0.03329,-0.02370,-0.50265,
06.17 13:17:08,576080,-0.45969,0.56024,9.60554,0.01598,-0.51772,-0.80321,37.68311,9.27124,27.51465,4.68165,-61.13567,-0.65813,0.86041,0.03225,-0.02571,-0.50790,
06.17 13:17:08,576081,-0.48842,0.54588,9.55287,-0.06072,-0.51985,-0.52091,37.83264,11.21521,28.56140,4.68472,-61.72294,-0.93241,0.85783,0.03091,-0.02794,-0.51221,
06.17 13:17:08,576082,-0.39744,0.52194,9.54808,-0.05007,-0.50600,-0.32810,39.62708,11.81335,28.86047,4.66171,-62.14445,-1.19497,0.85597,0.02945,-0.02991,-0.51528,
06.17 13:17:08,576083,-0.10056,0.72305,9.57681,0.06924,-0.43889,-0.23329,39.62708,11.81335,28.86047,4.67732,-62.51399,-1.48245,0.85433,0.02817,-0.03222,-0.51793,
06.17 13:17:08,576084,0.17238,1.00078,9.58638,0.14914,-0.39841,-0.31425,36.03821,11.21521,30.05676,4.74658,-62.83421,-1.67249,0.85288,0.02773,-0.03403,-0.52024,
06.17 13:17:08,576085,0.31603,1.09176,9.65821,0.20453,-0.38669,-0.42504,36.33728,9.42078,28.86047,4.86301,-63.23385,-1.86697,0.85105,0.02759,-0.03610,-0.52311,
06.17 13:17:08,576086,0.41180,0.97205,9.72525,0.05859,-0.31532,-0.43356,37.08496,9.86938,30.80444,4.97185,-63.69230,-2.06840,0.84894,0.02732,-0.03820,-0.52638,
